id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4446003,Charming Private Entry Mission Studio with Garden,23073793,Sasha,,Mission,37.75488840691342,-122.410209105244,Private room,175,2,18,2018-01-13,0.76,2,221
4462326,"Cozy, Quite Noe Valley Victorian",18151037,Valerie,,Noe Valley,37.753628426515135,-122.43706177421502,Private room,105,2,68,2018-02-25,1.80,9,230
4463165,"Master Victorian Suite w/Private Bath, Noe Valley",18151037,Valerie,,Noe Valley,37.75147455610953,-122.4349273440585,Private room,155,2,46,2018-02-02,1.17,9,265
4463263,Beautiful Noe Vly. Victorian 3 Bdrm,18151037,Valerie,,Noe Valley,37.75375191780806,-122.43708950451737,Private room,390,3,50,2017-11-19,1.29,9,206
4464347,Dorm Beds at Social SF Hostel #1,22931450,Sarah,,North Beach,37.79891368534583,-122.40611330109961,Shared room,38,1,185,2018-02-11,4.60,22,127
4470873,NOPA Modern Flat,23195770,Celia,,Western Addition,37.77914285655876,-122.44413079502131,Entire home/apt,225,2,27,2018-02-25,0.67,2,220
4476390,Executive Suite in Bernal Heights,5215262,John,,Bernal Heights,37.73366075749409,-122.4271038088628,Entire home/apt,100,31,35,2017-11-30,0.88,4,362
4480958,"Boho Luxe View Flat, Free Parking!",14131842,Priya,,Bernal Heights,37.745899455332584,-122.41418513681683,Entire home/apt,260,3,114,2018-02-24,2.87,1,274
4483550,Charming Garden Condo w/(rare) Parking Spot!,23262043,Laura,,Bernal Heights,37.74792322451875,-122.42125745200066,Entire home/apt,173,2,2,2017-08-23,0.22,1,0
4500244,Sunny Sweet Mission Dolores Apartment,21195442,Elizabeth,,Mission,37.757423130842746,-122.42364935415071,Entire home/apt,180,30,26,2018-01-28,0.65,1,337
4510968,Victorian Apt. with Private Garden,23389678,Anna,,Outer Mission,37.733538893271074,-122.43711334884442,Entire home/apt,120,1,88,2018-02-24,2.31,1,191
4517932,"Designer's 1BR, Close to Sites: Parking, Roofdeck",8470040,Jill,,Russian Hill,37.80291290822547,-122.41625715969852,Entire home/apt,400,2,65,2018-02-18,1.64,1,187
4518031,Dorm Beds at Social SF Hostel #2,22931450,Sarah,,North Beach,37.79938243755142,-122.40548749612182,Shared room,38,1,189,2018-02-16,4.68,22,130
4519757,Dorm Beds at Social SF Hostel #3,22931450,Sarah,,North Beach,37.79893942540308,-122.40596056040448,Shared room,38,1,154,2018-01-31,3.81,22,137
4519780,Dorm Beds @ Social SF Hostel #4,22931450,Sarah,,North Beach,37.798829063209475,-122.40473890218023,Shared room,38,1,163,2018-02-11,4.08,22,126
4520661,Private Social Living Alcatraz Room  nr Beach,5215966,Melissa,,Outer Sunset,37.75591087795885,-122.49405127204905,Private room,55,3,102,2018-02-20,3.16,7,58
4525604,Cozy double in Mission Victorian,1937186,Omar,,Mission,37.75056812978702,-122.41042661889843,Private room,116,2,76,2018-02-19,1.89,2,50
4526608,"Unique, Private Retro SF Space",746254,Chris And Tex,,Bayview,37.73429683391524,-122.38795042394402,Entire home/apt,95,2,201,2018-02-26,5.13,1,289
4527553,"Gorgeous Victorian, Trendy Mission",1502207,Yaella,,Mission,37.75418874631512,-122.41589749890807,Entire home/apt,290,2,49,2018-02-07,1.27,2,301
4532551,Private Noe Valley Guest Suite,23500389,Donna,,Noe Valley,37.75222671313805,-122.4285619587197,Entire home/apt,249,3,104,2018-01-01,2.66,1,221
4533440,Comfortable Room in Artistic Condo,18818082,Antigone,,Mission,37.76862344492925,-122.42443655528706,Private room,100,3,87,2018-02-18,2.31,2,285
4533652,Cool 2 Bedrooms in Bernal/Outer Mission,16884266,Cc,,Bernal Heights,37.74088781097079,-122.41209853763324,Entire home/apt,139,2,112,2018-02-25,29.22,1,8
4554977,Large Private Bedroom in Pacific Heights,1748575,Amy,,Pacific Heights,37.792111164304096,-122.4250268784374,Private room,110,30,13,2017-05-02,0.73,1,0
4556764,San Francisco City Fog Nights Special!! Sleeps 6,23621923,Rebecca,,Outer Mission,37.726929834143355,-122.44839066105209,Entire home/apt,269,5,7,2016-07-03,0.22,2,0
4558566,Charming Mission Victorian 3bd/2ba,1937186,Omar,,Mission,37.74932934983145,-122.41079246439557,Entire home/apt,300,3,34,2018-01-08,0.87,2,96
4558898,"Ensuite in Instagram Dream in the Clouds, 270°View",10234050,Jane,,South of Market,37.775932831820185,-122.41419627221069,Private room,176,1,31,2018-03-02,5.78,2,146
4559621,Room steps from Valencia,9639039,Joseph,,Mission,37.76223192167475,-122.42102200298737,Private room,30,30,127,2017-10-06,3.18,2,92
4565098,SF Large bedroom queen w/deck access WiFi/Cable,7895922,Rich And Rose,,West of Twin Peaks,37.72913708458345,-122.46300824387225,Private room,125,2,23,2017-03-25,0.69,6,351
4566275,Spacious Modern 2 Bed 2 Bath&Yard,2496223,Tobey,,Western Addition,37.77851578413731,-122.44108757425661,Entire home/apt,300,1,135,2018-02-12,3.39,1,274
4576416,SF Guest room Close to MUNI/WiFi/Cable TV,7895922,Rich And Rose,,West of Twin Peaks,37.72941917430313,-122.46354009714274,Private room,90,2,26,2017-02-13,0.79,6,187
4576487,Cozy PVT. room in Richmond #2,23719876,Yumi,,Inner Richmond,37.78387447975644,-122.4740878512557,Private room,60,30,18,2017-11-15,0.46,5,261
4603953,"Spacious, sunny home in the Mission",10643399,Eran,,Mission,37.758781625637496,-122.40766792341836,Entire home/apt,175,1,17,2018-01-05,0.48,1,0
4607177,Light-Filled Haven in Prime Location!,23871959,Lindsay,,North Beach,37.801540188154824,-122.40481024970245,Entire home/apt,215,30,136,2017-06-09,5.83,1,139
4607282,SF 2 BDR 1.5 bath Apartment w/Ocean Views parking,7895922,Rich And Rose,,West of Twin Peaks,37.72944484296452,-122.46475454177387,Entire home/apt,250,2,8,2017-12-28,0.23,6,342
4614763,Modern Private Lair: Trendy Mission,75978,Del,,Mission,37.75300726990606,-122.4040496024233,Entire home/apt,175,3,237,2018-02-14,6.90,2,156
4615244,Cozy 2 bd/1 ba Outer Mission Flat,16277562,Clyde,,Ocean View,37.708628703161246,-122.4612540408939,Entire home/apt,124,2,204,2018-02-18,5.14,1,329
4616040,Recent Remodeled Garden Studio Home,10162964,Shelley,,Mission,37.75900264514208,-122.42131774782291,Entire home/apt,149,30,9,2017-11-03,0.23,3,365
4616596,Hot Tub! Modern Garden Studio in Mission Victorian,21499033,Jennifer,,Mission,37.749734904793726,-122.4148543900752,Entire home/apt,195,3,43,2018-02-15,1.09,1,5
4617719,2BR/1BA & Check-in Day Parking-Remodeled w/Kitchen,8515925,Garland,,Excelsior,37.73219477378644,-122.40815289100522,Entire home/apt,139,2,243,2018-02-27,6.25,1,80
4623011,Former B&B in the heart of S.F.,23942099,Robert Stern &,,Haight Ashbury,37.762506988138135,-122.44803053331704,Private room,125,2,33,2018-01-02,1.03,5,351
4624467,"GorgeousVictorian Rm, TrendyMission",1502207,Yaella,,Mission,37.755069551371655,-122.41681709924057,Private room,169,2,14,2017-07-16,0.41,2,357
4631873,Hotel Pac Hgts Queen Free Car ParkB,20850212,Young,,Marina,37.79785832901684,-122.4257149841008,Entire home/apt,99,1,117,2017-12-24,2.93,15,1
4632133,Hotel Pac Hgts King Free Car Park#A,20850212,Young,,Marina,37.79766371028082,-122.42533558259841,Entire home/apt,109,1,70,2017-12-19,1.75,15,3
4638266,Stay w/ us near GG Bridge n parks!,170980,Nina,,Outer Richmond,37.78611761880785,-122.48646620816668,Private room,150,1,21,2018-01-15,0.64,1,342
4638678,THE BARTLETT QUEEN,17042045,The Bartlett,,Downtown/Civic Center,37.786816798566406,-122.40924655383849,Private room,110,1,87,2018-01-21,2.32,23,1
4639434,Private Bed & Bath w/ Walk Score 99,17948119,Hani,,Castro/Upper Market,37.76428164257116,-122.43449943865106,Private room,120,3,72,2018-01-11,1.83,1,0
4650391,Venetian Room in San Francisco,4249288,Annria,,Excelsior,37.726435675238875,-122.4286074184605,Private room,70,2,60,2018-02-19,1.55,3,346
4653022,Great Rm in A Happy House San Fran,1620468,Carla,,Bayview,37.73416169457515,-122.39197947051449,Private room,77,1,13,2017-12-31,0.35,3,348
4653332,Sunny 1BR Apt in Noe w/ parking,4237211,Nathan,,Noe Valley,37.74310856617932,-122.42941786048276,Entire home/apt,160,5,10,2017-05-30,0.27,1,0
4654218,Private furnished room with a great view,24091826,Julian (Jack),,Excelsior,37.72593023037014,-122.43337188134396,Private room,59,5,92,2018-02-18,2.96,3,12
4663060,Peaceful Noe Valley private unit near everything,10924383,Mark,,Noe Valley,37.74471277696103,-122.43133568346384,Entire home/apt,140,1,200,2018-02-22,5.03,2,121
4663132,Zen Noe Valley 3+ Bedroom Home w/ Dramatic Views,10924383,Mark,,Noe Valley,37.74497791478207,-122.43274495690858,Entire home/apt,575,3,13,2017-11-10,0.33,2,211
4670847,Dorm Beds @ Social SF Hostel #5,22931450,Sarah,,North Beach,37.79892024521791,-122.40408451703883,Shared room,38,1,152,2018-02-25,3.92,22,131
4678599,"Sunny Victorian House, Kids Welcome, Clean, Modern",3092240,Cooper,,Noe Valley,37.74951020553564,-122.43947472707079,Entire home/apt,195,2,8,2018-01-02,0.30,1,1
4688930,Modern remodel + period charm,257986,Nathan,,Outer Richmond,37.78083140375213,-122.49418081105927,Entire home/apt,200,2,8,2017-09-07,0.24,1,40
4695477,Private Garden Studio near UCSF,8812791,Maria,,Haight Ashbury,37.7661175649583,-122.45173647978058,Private room,139,2,115,2018-02-25,3.01,2,55
4701489,SF Hotel Studio: Union Square Gem!,22267033,Jennifer,,Downtown/Civic Center,37.78738647310422,-122.40933889675837,Entire home/apt,249,1,30,2017-10-05,0.78,21,357
4710280,Private patio & hilltop views,3694427,Anthony,,Bernal Heights,37.74325404950158,-122.41639309467453,Entire home/apt,185,2,170,2018-02-15,4.36,1,256
4713319,Dogpatch Gem Apt Parking Included!,197237,Lynn,,Potrero Hill,37.75992790199843,-122.39231019107609,Entire home/apt,250,30,13,2018-02-11,0.33,1,295
4718531,Beautiful Little Room in Victorian,4271298,Mike,,Western Addition,37.778361560276124,-122.43123503302971,Private room,110,2,231,2018-02-23,5.92,3,142
4718629,Great private bed with private bath 2 blks from OB,2683422,Josh,,Outer Sunset,37.74825034380121,-122.50632143755374,Private room,65,2,26,2018-03-02,4.79,1,34
4718898,Spacious 1 bedroom with Loft Office,24157036,Angela,,South of Market,37.770792692886545,-122.42151841753099,Entire home/apt,230,30,4,2016-06-30,0.12,2,62
4720512,The Bronze -- Upscale Private Room in Hayes Valley,202591,Jose,,Western Addition,37.773771703856696,-122.4291924760459,Private room,99,3,100,2018-01-20,2.59,3,7
4730653,Private Noe Valley Cabana w/Gym,6495911,Georg,,Noe Valley,37.749307933406534,-122.43567701592424,Entire home/apt,155,30,164,2018-02-10,4.30,1,18
4748287,BEDROOM (1 of 3),1776403,Ken,,Mission,37.756526602191336,-122.40921797580076,Private room,69,1,24,2018-02-17,0.70,4,267
4752055,Master bedroom w/half bath WiFi/Cable TV,7895922,Rich And Rose,,West of Twin Peaks,37.73071795074815,-122.46448889990391,Private room,90,1,23,2017-02-17,0.59,6,340
4753566,Apt on the Hill,24527225,Shane,,Potrero Hill,37.7565187717714,-122.39914343044957,Entire home/apt,240,5,1,2017-12-10,0.35,1,0
4767720,Central Apartment with Deck Near Parks,262355,Lynn,,Haight Ashbury,37.771391893783445,-122.43981197435312,Entire home/apt,195,1,17,2017-12-04,1.07,1,14
4773944,Spacious unit w/ gorgeous views!,9859883,Maryam,,Potrero Hill,37.758714590344766,-122.39708860930641,Entire home/apt,250,1,22,2017-09-22,0.57,1,0
4774742,Big Sunny Room in Shared House by Beach,8597535,Laura,,Outer Sunset,37.755802434308265,-122.49786985206231,Private room,62,1,79,2018-02-17,2.15,2,313
4777677,Cozy Lower Pac Heights Apartment,1539772,Brian,,Western Addition,37.78498335891949,-122.44469124903429,Private room,295,1,0,,,1,0
4782281,Sunny Dolores Park Apartment,77658,Daniel,,Castro/Upper Market,37.760315551770475,-122.42885756440778,Entire home/apt,180,2,179,2018-02-16,4.70,1,125
4785521,2BD/2BA in beautiful Pac Heights,1245560,Tim,,Pacific Heights,37.7894769524375,-122.43806042079414,Entire home/apt,400,4,12,2016-10-08,0.36,1,0
4787512,Inner Sunset 3BD Updated Edwardian,24679296,Christiaan,,Inner Sunset,37.763749629071555,-122.4618330332722,Entire home/apt,275,2,33,2017-11-18,0.94,1,1
4794816,Eclectic & Bright in Bernal Hts,204288,Theresa,,Bernal Heights,37.74244442983257,-122.42095116243883,Entire home/apt,439,2,29,2017-12-22,0.75,2,0
4825026,Home + Office + Parking + 15 Minutes to Downtown!,204288,Theresa,,Bernal Heights,37.74079658424037,-122.42101102570507,Private room,127,1,1,2016-10-05,0.06,2,0
4825217,Hip and spacious near Dolores Park,10734731,Miles,,Mission,37.76653829941226,-122.42392992349946,Entire home/apt,224,4,32,2018-01-15,1.13,1,13
4833101,Nice Guest Room in Historic House,4271298,Mike,,Western Addition,37.77667539838574,-122.42962102514254,Private room,120,2,138,2018-01-29,3.57,3,149
4838843,"Large, Beautiful Flat in Cow Hollow",2917099,Allie,,Marina,37.7974920551749,-122.44257952110989,Entire home/apt,550,1,28,2018-03-01,0.85,2,344
4841027,Cozy Bedroom in Warm Home,1665158,Jason,,Outer Mission,37.73056158084157,-122.4517596469739,Private room,95,2,104,2018-02-19,12.19,1,112
4855194,BR+Private Bath in Artsy Sanctuary,12849180,Sahar,,West of Twin Peaks,37.74559335793209,-122.45256744520115,Private room,100,30,26,2018-01-07,0.68,4,347
4855686,"Spacious 2-Bedroom w/Parking! Sunny, Views, Safe!",1196837,Heather,,Visitacion Valley,37.713385879460986,-122.39833341633684,Entire home/apt,250,3,24,2017-09-03,0.71,2,20
4856290,2BR&1.5Bath+a Shared Secret Room,12849180,Sahar,,West of Twin Peaks,37.74471238899096,-122.4531372683697,Private room,250,30,1,2017-08-14,0.15,4,364
4873669,SF Very Large private apartment with views/parking,7895922,Rich And Rose,,West of Twin Peaks,37.730070307082535,-122.4640665106693,Entire home/apt,300,2,4,2017-01-23,0.23,6,344
4874052,Gorgeous Sunny Spacious Private 2BR,7466708,Debra,,Noe Valley,37.75077987242939,-122.43951527279555,Entire home/apt,275,3,25,2018-01-18,0.66,1,157
4875549,Legendary Room in Great House,4271298,Mike,,Western Addition,37.77599805660806,-122.42963486875017,Private room,145,2,15,2018-01-11,0.44,3,221
4880695,Large house with 5 'real' bedrms!,25108613,Peter,,Crocker Amazon,37.711609218768395,-122.43760891826176,Entire home/apt,325,30,20,2018-01-12,0.52,1,363
4880988,Gem in the Colorful Castro District,878114,Audrey,,Castro/Upper Market,37.75889461800828,-122.43750006409364,Entire home/apt,126,30,6,2015-06-30,0.18,1,0
4882295,Garden View Room with Private Bath,23795896,Michael,,Bernal Heights,37.73612016926775,-122.41109713868012,Private room,89,4,152,2018-02-22,4.47,1,231
4887475,Private Bunk Bed Room @SF Hostel #1,22931450,Sarah,,North Beach,37.798721374692114,-122.40412206888193,Private room,83,1,37,2018-02-01,0.99,22,135
4887587,Private Bunk Bed Room @SF Hostel #2,22931450,Sarah,,North Beach,37.79897822164914,-122.40619618224669,Private room,83,1,46,2017-12-24,1.19,22,133
4890230,Dorm Beds @ Social SF Hostel #6,22931450,Sarah,,North Beach,37.79875059741802,-122.40475648350944,Shared room,38,1,150,2018-02-11,3.87,22,135
4890931,Private Glen Park Studio near BART,25164560,Rebecca,,Outer Mission,37.732630410441885,-122.43492753754728,Entire home/apt,135,3,25,2017-11-25,0.92,1,108
4892016,3 Bed Pac Heights:Free Car PrkingA,20850212,Young,,Marina,37.79746864503198,-122.42510562548992,Entire home/apt,169,1,78,2018-02-17,2.06,15,160
4896087,Charming Russian Hill Junior 1BR,25196982,Nikolas,,Russian Hill,37.80150925897283,-122.41982150587044,Entire home/apt,105,30,141,2018-02-25,3.70,2,280
4897143,Dorm Beds @ Social SF Hostel #7,22931450,Sarah,,North Beach,37.79926263819446,-122.40432234730947,Shared room,38,1,114,2018-02-03,2.96,22,135
4897595,Bedroom & Private Bath in SF City.,18123914,Gene,,Western Addition,37.78280032401927,-122.43221026429869,Private room,95,30,27,2017-10-15,0.74,1,365
4902063,(12) Deluxe Room with Private Bath,25176023,Tony,,Downtown/Civic Center,37.78606150147823,-122.41495606216296,Private room,69,1,240,2018-02-25,6.43,8,348
4902365,Dorm Beds @ Social SF Hostel #8,22931450,Sarah,,North Beach,37.799332600519534,-122.4062857392914,Shared room,38,1,114,2018-01-31,2.95,22,125
4902444,Dorm Beds @ Social SF Hostel #9,22931450,Sarah,,North Beach,37.79845075910265,-122.4044534935589,Shared room,38,1,133,2018-02-17,3.59,22,134
4902565,(19) Modern Room with Half Bath,25176023,Tony,,Downtown/Civic Center,37.785303215826524,-122.41447357508909,Private room,59,1,260,2018-02-23,6.74,8,351
4902729,"(the 
  15) Private Room Near Downtown SF",25176023,Tony,,Downtown/Civic Center,37.78468410132785,-122.41481199457196,Private room,59,1,213,2018-03-01,5.52,8,337
4902855,(14) Spacious Room Near Downtown SF,25176023,Tony,,Downtown/Civic Center,37.786589036510584,-122.41355854695246,Private room,59,1,328,2018-03-01,8.50,8,341
4902907,Fall Room (7),25176023,Tony,,Downtown/Civic Center,37.78575998550958,-122.41489138148182,Private room,59,1,294,2018-03-01,7.62,8,342
4907924,Beautiful Victorian: Bed/Bath,96655,Maryam,,Noe Valley,37.752729342917824,-122.44112981067805,Private room,119,30,42,2017-12-28,1.10,2,250
4909117,(8) Deluxe Room with Private Bath,25176023,Tony,,Downtown/Civic Center,37.78597782231996,-122.41476775168452,Private room,69,1,271,2018-03-01,7.11,8,337
4936367,Lovely bed/bath in heart of Bernal,1693456,Ben,,Bernal Heights,37.73581976742293,-122.41517717541034,Private room,98,2,19,2017-10-29,0.62,2,275
4936887,Huge 2 BR Flat in Historic Victorian with PARKING,3442905,Simone,,Western Addition,37.78659319594401,-122.44222367602268,Entire home/apt,275,2,204,2018-02-13,5.36,4,130
4948327,A Cozy Victorian Room with a Piano,5366845,Budi,,Inner Richmond,37.784778769805484,-122.46803496741273,Private room,75,1,251,2018-02-12,7.31,2,314
4948340,Private Room in a Strategic Area,5366845,Budi,,Inner Richmond,37.78354153454434,-122.46771342636866,Private room,65,1,263,2018-02-18,7.06,2,270
4949779,Gorgeous room w/SF city & bay views,96655,Maryam,,Noe Valley,37.75249636182402,-122.44193195099294,Private room,125,60,43,2017-12-22,1.19,2,337
4956697,Sunny 2 BR / 1 BA  Garden Apt - Separate Entrance,266139,Mike,,Inner Richmond,37.77818257783139,-122.4764539539825,Entire home/apt,150,2,135,2018-02-26,3.57,1,276
4957143,Luxe Private Garden Guest Suite,1792703,Tom & Beth,,Western Addition,37.77867523468371,-122.43480478022701,Entire home/apt,225,3,146,2018-01-29,4.04,3,307
4959980,"2BR, free SF museums, GG Park, trampoline",25419840,Tali,,Outer Sunset,37.756127979741514,-122.48455823183728,Entire home/apt,157,2,190,2018-01-22,5.00,1,119
4962043,Sunny 1 Bedroom with parking,15698216,Brendan,,Bayview,37.73126008703903,-122.39869737963204,Private room,150,7,45,2017-05-08,1.18,2,244
4965866,Nob Hill Garden Studio with Sundeck,21694486,Sanjay,,Nob Hill,37.793296115852364,-122.41462802138425,Entire home/apt,156,3,80,2018-02-23,2.11,1,23
4966389,Beautiful 2 Bbdm Victorian Flat,1399188,Tana,,Haight Ashbury,37.77385629779847,-122.4466741095042,Entire home/apt,200,7,10,2017-08-25,0.31,1,9
4968468,"Stunning Sunny 2BR w Patio, Roof Deck",14375093,Bonnie,,Nob Hill,37.794562007349136,-122.40981691628132,Entire home/apt,350,2,17,2018-02-11,1.09,1,28
4987668,Petite room in my Mission Penthouse,16382,Mark,,Mission,37.76034674405164,-122.4194064366309,Private room,121,1,28,2018-02-11,0.79,2,130
