SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,NPOPCHG_2016,NPOPCHG_2017,NPOPCHG_2018,NPOPCHG_2019,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,BIRTHS2017,BIRTHS2018,BIRTHS2019,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,DEATHS2017,DEATHS2018,DEATHS2019,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,NATURALINC2017,NATURALINC2018,NATURALINC2019,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,INTERNATIONALMIG2017,INTERNATIONALMIG2018,INTERNATIONALMIG2019,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,DOMESTICMIG2017,DOMESTICMIG2018,DOMESTICMIG2019,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,NETMIG2017,NETMIG2018,NETMIG2019,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,RESIDUAL2017,RESIDUAL2018,RESIDUAL2019,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,GQESTIMATES2016,GQESTIMATES2017,GQESTIMATES2018,GQESTIMATES2019,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RBIRTH2016,RBIRTH2017,RBIRTH2018,RBIRTH2019,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RDEATH2016,RDEATH2017,RDEATH2018,RDEATH2019,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RNATURALINC2016,RNATURALINC2017,RNATURALINC2018,RNATURALINC2019,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RINTERNATIONALMIG2016,RINTERNATIONALMIG2017,RINTERNATIONALMIG2018,RINTERNATIONALMIG2019,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RDOMESTICMIG2016,RDOMESTICMIG2017,RDOMESTICMIG2018,RDOMESTICMIG2019,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015,RNETMIG2016,RNETMIG2017,RNETMIG2018,RNETMIG2019
050,3,6,01,019,Alabama,Cherokee County,25989,25979,25963,25989,25958,26017,25895,25732,25768,25805,26014,26196,-16,26,-31,59,-122,-163,36,37,209,182,54,222,245,232,251,231,244,227,215,222,110,308,333,341,346,337,345,364,342,343,-56,-86,-88,-109,-95,-106,-101,-137,-127,-121,1,-2,7,9,-1,-2,-2,-3,-3,-3,41,116,53,161,-20,-52,141,178,338,306,42,114,60,170,-21,-54,139,175,335,303,-2,-2,-3,-2,-6,-3,-2,-1,1,0,290,290,290,290,290,290,290,290,290,290,290,8.5463504774,9.432691012,8.9273689274,9.6702111265,8.9488058574,9.4757281553,8.8030558626,8.2981145912,8.5041179851,11.85709886,12.82075962,13.121693122,13.330251194,13.055184303,13.398058252,14.115913366,13.199791582,13.139245355,-3.310748383,-3.388068608,-4.194324194,-3.660040068,-4.106378445,-3.922330097,-5.312857503,-4.901676991,-4.63512737,-0.076994148,0.2695054575,0.3463203463,-0.038526738,-0.077478839,-0.077669903,-0.116339945,-0.115787645,-0.114920513,4.4656606098,2.040541321,6.1952861953,-0.770534751,-2.014449803,5.4757281553,6.9028367557,13.045408055,11.721892358,4.3886664613,2.3100467784,6.5416065416,-0.809061489,-2.091928642,5.3980582524,6.7864968103,12.92962041,11.606971844
050,3,6,01,021,Alabama,Chilton County,43643,43632,43653,43689,43582,43628,43760,43700,43866,44120,44163,44428,21,36,-107,46,132,-60,166,254,43,265,124,564,564,535,598,534,529,560,532,551,144,474,495,499,485,502,475,490,517,503,-20,90,69,36,113,32,54,70,15,48,-2,28,-3,11,17,29,68,18,35,35,47,-82,-170,3,13,-119,46,168,-5,184,45,-54,-173,14,30,-90,114,186,30,219,-4,0,-3,-4,-11,-2,-2,-2,-2,-2,393,393,393,393,393,393,393,393,393,393,393,12.914748918,12.925255812,12.269235179,13.686089623,12.211296593,12.082315054,12.729297843,12.052150471,12.439186825,10.853884729,11.343974516,11.443641784,11.099922186,11.479533501,10.848959642,11.138135612,11.712334198,11.355555305,2.060864189,1.5812812962,0.8255933953,2.5861674372,0.7317630917,1.2333554119,1.5911622304,0.3398162727,1.0836315201,0.6411577477,-0.068751361,0.2522646485,0.3890694375,0.6631603019,1.5531142224,0.4091560021,0.7929046362,0.7901479834,-1.877676261,-3.89591044,0.0687994496,0.2975236875,-2.721243997,1.0506360916,3.8187893529,-0.113272091,4.1539208272,-1.236518513,-3.964661801,0.3210640982,0.6865931249,-2.058083695,2.603750314,4.2279453549,0.6796325453,4.9440688106
050,3,6,01,023,Alabama,Choctaw County,13859,13858,13849,13609,13563,13397,13317,13231,13045,12925,12833,12589,-9,-240,-46,-166,-80,-86,-186,-120,-92,-244,29,115,109,138,141,159,145,132,136,133,21,160,144,194,178,185,182,178,176,176,8,-45,-35,-56,-37,-26,-37,-46,-40,-43,1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-18,-194,-6,-108,-40,-58,-148,-72,-49,-199,-17,-196,-8,-110,-42,-59,-150,-74,-51,-201,0,1,-3,0,-1,-1,1,0,-1,0,129,129,129,129,129,129,129,129,129,129,129,8.3764294559,8.0229648167,10.237388724,10.556262634,11.97830345,11.036687471,10.165575664,10.559826073,10.463378176,11.654162721,10.59914618,14.391691395,13.326345736,13.937019738,13.852945654,13.708124759,13.665657272,13.84627488,-3.277733265,-2.576181363,-4.154302671,-2.770083102,-1.958716287,-2.816258182,-3.542549095,-3.105831198,-3.382896704,-0.145677034,-0.147210364,-0.148367953,-0.149734222,-0.075335242,-0.152230172,-0.154023874,-0.15529156,-0.157344033,-14.1306723,-0.441631091,-8.011869436,-2.994684435,-4.369444026,-11.26503273,-5.544859453,-3.804643218,-15.65573126,-14.27634933,-0.588841454,-8.160237389,-3.144418657,-4.444779268,-11.4172629,-5.698883327,-3.959934778,-15.81307529
050,3,6,01,025,Alabama,Clarke County,25833,25833,25766,25587,25155,25123,24864,24698,24340,24063,23918,23622,-67,-179,-432,-32,-259,-166,-358,-277,-145,-296,49,260,291,271,267,311,278,255,285,266,45,299,288,293,296,296,285,308,291,324,4,-39,3,-22,-29,15,-7,-53,-6,-58,1,2,3,4,-3,-4,-5,-5,-5,-5,-78,-141,-450,-10,-229,-177,-348,-221,-133,-232,-77,-139,-447,-6,-232,-181,-353,-226,-138,-237,6,-1,12,-4,2,0,2,2,-1,-1,280,280,280,280,280,280,280,280,280,280,280,10.125990692,11.469788341,10.780062851,10.682777522,12.549937452,11.338145928,10.536536992,11.879702382,11.190576357,11.644889296,11.3515431,11.655197104,11.843079201,11.944635003,11.623638811,12.726483896,12.12980138,13.630626841,-1.518898604,0.1182452406,-0.875134254,-1.160301678,0.6053024495,-0.285492883,-2.189946904,-0.250098998,-2.440050484,0.0778922361,0.1182452406,0.1591153188,-0.120031208,-0.161413987,-0.203923488,-0.206598765,-0.208415831,-0.21034918,-5.491402644,-17.73678609,-0.397788297,-9.162382219,-7.142568904,-14.19307476,-9.131665393,-5.543861112,-9.760201935,-5.413510408,-17.61854085,-0.238672978,-9.282413427,-7.30398289,-14.39699825,-9.338264157,-5.752276943,-9.970551115
050,3,6,01,027,Alabama,Clay County,13932,13930,13898,13687,13434,13404,13441,13415,13393,13350,13294,13235,-32,-211,-253,-30,37,-26,-22,-43,-56,-59,27,151,148,118,149,153,136,129,143,143,38,211,183,171,171,200,178,178,155,187,-11,-60,-35,-53,-22,-47,-42,-49,-12,-44,0,2,-1,0,0,-2,-2,-2,-2,-2,-21,-153,-222,26,61,24,23,8,-41,-12,-21,-151,-223,26,61,22,21,6,-43,-14,0,0,5,-3,-2,-1,-1,0,-1,-1,255,255,255,255,255,255,255,255,255,255,255,10.947978974,10.914051842,8.7935017512,11.100763643,11.394101877,10.146225007,9.6473843623,10.734124005,10.780655132,15.298169295,13.495077615,12.743125419,12.73980257,14.894250819,13.279618024,13.311894701,11.634889656,14.097779788,-4.350190321,-2.581025773,-3.949623668,-1.639038927,-3.500148943,-3.133393017,-3.664510339,-0.900765651,-3.317124656,0.145006344,-0.073743594,0,0,-0.148942508,-0.149209191,-0.149571851,-0.150127608,-0.150778393,-11.09298532,-16.37107776,1.9375512333,4.5446079344,1.7873100983,1.7159056998,0.5982874023,-3.077615974,-0.904670361,-10.94797897,-16.44482136,1.9375512333,4.5446079344,1.6383675901,1.5666965085,0.4487155517,-3.227743582,-1.055448754
050,3,6,01,029,Alabama,Cleburne County,14972,14972,15004,14928,14889,14976,15026,14914,14848,14899,15010,14910,32,-76,-39,87,50,-112,-66,51,111,-100,42,184,183,177,199,149,159,170,192,187,22,175,159,187,190,209,205,176,191,189,20,9,24,-10,9,-60,-46,-6,1,-2,0,0,-1,-4,-7,-12,-9,-11,-11,-11,13,-85,-64,102,50,-37,-12,69,122,-86,13,-85,-65,98,43,-49,-21,58,111,-97,-1,0,2,-1,-2,-3,1,-1,-1,-1,178,178,178,178,178,178,178,178,178,178,178,12.294534278,12.274876748,11.85334003,13.265782281,9.953239813,10.684765809,11.429724006,12.838944799,12.5,11.693171188,10.665056847,12.523020258,12.665822279,13.961255845,13.775955917,11.83312603,12.772075295,12.63368984,0.6013630897,1.6098199014,-0.669680228,0.5999600027,-4.008016032,-3.091190108,-0.403402024,0.0668695042,-0.13368984,0,-0.067075829,-0.267872091,-0.466635558,-0.801603206,-0.604798065,-0.739570377,-0.735564546,-0.735294118,-5.679540291,-4.29285307,6.8307383225,3.3331111259,-2.471609886,-0.80639742,4.6391232729,8.1580795078,-5.748663102,-5.679540291,-4.3599289,6.5628662314,2.8664755683,-3.273213093,-1.411195484,3.8995528961,7.4225149621,-6.483957219
050,3,6,01,031,Alabama,Coffee County,49948,49955,50208,50444,51141,50681,50657,50963,51202,51853,51950,52342,253,236,697,-460,-24,306,239,651,97,392,168,680,623,617,619,619,655,648,616,599,77,508,494,519,468,532,509,513,551,570,91,172,129,98,151,87,146,135,65,29,40,78,210,106,54,90,101,60,51,34,118,-13,351,-679,-232,133,-5,457,-16,334,158,65,561,-573,-178,223,96,517,35,368,4,-1,7,15,3,-4,-3,-1,-3,-5,600,600,600,600,600,600,600,544,518,498,498,13.511902396,12.265590392,12.119188388,12.216542659,12.182641212,12.822395145,12.575809034,11.868635781,11.486978867,10.094185908,9.7258453512,10.194260572,9.236416744,10.470379846,9.9642734792,9.9558488186,10.616263499,10.930848004,3.4177164885,2.5397450411,1.9249278152,2.9801259153,1.7122613659,2.8581216659,2.6199602154,1.2523722821,0.5561308633,1.5498946866,4.1344686716,2.0820647797,1.0657403935,1.7713048612,1.9771937552,1.1644267624,0.9826305598,0.652015495,-0.258315781,6.9104690653,-13.33699986,-4.578736506,2.6175949616,-0.097880879,8.869050507,-0.308276254,6.4050933916,1.2915789055,11.044937737,-11.25493508,-3.512996112,4.3888998229,1.8793128762,10.033477269,0.6743543058,7.0571088866
050,3,6,01,033,Alabama,Colbert County,54428,54428,54524,54539,54570,54529,54462,54417,54497,54695,55004,55241,96,15,31,-41,-67,-45,80,198,309,237,162,605,622,590,596,604,636,630,628,630,130,672,671,724,717,743,708,738,721,719,32,-67,-49,-134,-121,-139,-72,-108,-93,-89,7,29,12,5,3,59,101,69,75,73,59,56,78,95,64,43,54,239,327,256,66,85,90,100,67,102,155,308,402,329,-2,-3,-10,-7,-13,-8,-3,-2,0,-3,474,474,474,474,474,474,474,474,474,474,474,11.094505011,11.401442594,10.81586449,10.936682845,11.094885148,11.678939347,11.539306909,11.449511846,11.429089755,12.323152673,12.299626979,13.272348967,13.157049665,13.648178253,13.001083424,13.517473808,13.145060575,13.04367545,-1.228647662,-0.898184384,-2.456484477,-2.220366819,-2.553293105,-1.322144077,-1.978166899,-1.695548729,-1.614585695,0.5318027195,0.2199635227,0.0916598686,0.055050417,1.0837718936,1.8546743302,1.2638288519,1.3673780071,1.3243230986,1.0269293894,1.4297628977,1.7415375026,1.1744088961,0.7898676512,0.9916080577,4.3776100813,5.9617681109,4.6442015511,1.558732109,1.6497264204,1.8331973712,1.2294593132,1.8736395448,2.8462823879,5.6414389333,7.329146118,5.9685246496
050,3,6,01,035,Alabama,Conecuh County,13228,13236,13236,13195,13046,12912,12677,12678,12500,12431,12292,12067,0,-41,-149,-134,-235,1,-178,-69,-139,-225,33,158,145,152,130,154,145,115,133,123,13,190,170,194,172,171,174,154,171,182,20,-32,-25,-42,-42,-17,-29,-39,-38,-59,0,0,0,2,0,1,1,1,1,1,-20,-9,-128,-94,-196,19,-151,-28,-102,-167,-20,-9,-128,-92,-196,20,-150,-27,-101,-166,0,0,4,0,3,-2,1,-3,0,0,45,45,45,45,45,45,45,45,45,45,45,11.955658129,11.051408102,11.711225826,10.16061589,12.147505423,11.517991898,9.2254622759,10.75921207,10.098936738,14.377057243,12.956823292,14.947222436,13.443276408,13.488463814,13.821590277,12.354097309,13.833272661,14.943142165,-2.421399115,-1.90541519,-3.23599661,-3.282660518,-1.340958391,-2.30359838,-3.128635033,-3.074060591,-4.844205427,0,0,0.1540950767,0,0.0788799053,0.0794344269,0.0802214111,0.0808963314,0.0821051767,-0.681018501,-9.755725773,-7.242468603,-15.31908242,1.4987182015,-11.99459846,-2.246199511,-8.251425798,-13.71156451,-0.681018501,-9.755725773,-7.088373526,-15.31908242,1.5775981069,-11.91516403,-2.1659781,-8.170529466,-13.62945934
050,3,6,01,037,Alabama,Coosa County,11539,11756,11780,11486,11346,11254,11037,10934,10819,10724,10643,10663,24,-294,-140,-92,-217,-103,-115,-95,-81,20,21,94,107,86,103,97,87,81,97,89,11,163,139,133,122,137,155,152,122,122,10,-69,-32,-47,-19,-40,-68,-71,-25,-33,-1,1,-3,4,3,12,17,14,15,13,16,-228,-103,-47,-207,-72,-64,-38,-72,42,15,-227,-106,-43,-204,-60,-47,-24,-57,55,-1,2,-2,-2,6,-3,0,0,1,-2,338,338,338,338,338,266,257,256,247,199,196,8.0804607582,9.3728100911,7.610619469,9.2413978736,8.8298211279,7.9988967039,7.5198440329,9.0794215379,8.3544541444,14.011862804,12.175893483,11.769911504,10.946121753,12.47098448,14.250907921,14.111312259,11.419478635,11.452173097,-5.931402046,-2.803083392,-4.159292035,-1.70472388,-3.641163352,-6.252011217,-6.591468226,-2.340057097,-3.097718952,0.0859623485,-0.262789068,0.3539823009,0.2691669284,1.0923490055,1.5630028042,1.2997261291,1.4040342584,1.2203135267,-19.59941546,-9.022424667,-4.159292035,-18.57251806,-6.554094033,-5.884245851,-3.527828065,-6.73936444,3.942551394,-19.51345311,-9.285213735,-3.805309735,-18.30335113,-5.461745028,-4.321243047,-2.228101936,-5.335330182,5.1628649207
050,3,6,01,039,Alabama,Covington County,37765,37762,37809,38020,37805,37814,37760,37556,37382,37062,36953,37049,47,211,-215,9,-54,-204,-174,-320,-109,96,100,463,413,477,427,464,453,440,427,413,91,488,478,517,491,590,501,532,553,543,9,-25,-65,-40,-64,-126,-48,-92,-126,-130,0,3,-4,-1,-2,-3,-5,-5,-5,-5,43,234,-141,56,19,-69,-120,-221,23,235,43,237,-145,55,17,-72,-125,-226,18,230,-5,-1,-5,-6,-7,-6,-1,-2,-1,-4,575,575,575,575,575,575,575,575,575,575,575,12.211686822,10.893504781,12.615876962,11.300182602,12.321419088,12.089994395,11.820966095,11.538201716,11.16186049,12.87106516,12.607978899,13.673812137,12.993886786,15.667321685,13.371053404,14.292622643,14.942916976,14.675279047,-0.659378338,-1.714474118,-1.057935175,-1.693704184,-3.345902597,-1.281059009,-2.471656547,-3.40471526,-3.513418556,0.0791254006,-0.1055061,-0.026448379,-0.052928256,-0.079664348,-0.133443647,-0.13432916,-0.135107748,-0.135131483,6.1717812446,-3.71909001,1.481109245,0.5028184296,-1.832279994,-3.202647522,-5.93734888,0.6214956428,6.3511796978,6.2509066452,-3.824596109,1.4546608657,0.4498901739,-1.911944341,-3.336091169,-6.07167804,0.4863878943,6.2160482149
050,3,6,01,041,Alabama,Crenshaw County,13906,13893,13869,13894,13915,13847,13851,13850,13916,13858,13825,13772,-24,25,21,-68,4,-1,66,-58,-33,-53,36,165,148,143,155,157,163,137,138,137,23,164,167,162,179,215,171,181,178,179,13,1,-19,-19,-24,-58,-8,-44,-40,-42,8,14,15,2,-1,2,4,2,3,3,-47,10,28,-53,31,56,71,-16,5,-14,-39,24,43,-51,30,58,75,-14,8,-11,2,0,-3,2,-2,-1,-1,0,-1,0,132,132,132,132,132,132,132,132,132,132,132,11.886323524,10.644036103,10.301851452,11.192143837,11.335330854,11.740978175,9.8653416865,9.9700177004,9.9286154292,11.8142852,12.010500198,11.670628917,12.925120947,15.52290531,12.317222502,13.033772593,12.859877903,12.972424539,0.0720383244,-1.366464094,-1.368777466,-1.73297711,-4.187574456,-0.576244328,-3.168430907,-2.889860203,-3.04380911,1.0085365414,1.0787874429,0.1440818385,-0.07220738,0.1443991192,0.2881221638,0.1440195867,0.2167395152,0.2174149364,0.7203832439,2.0137365601,-3.81816872,2.2384287674,4.0431753366,5.1141684074,-1.152156693,0.3612325254,-1.014603037,1.7289197853,3.092524003,-3.674086881,2.1662213878,4.1875744558,5.4022905712,-1.008137107,0.5779720406,-0.7971881
050,3,6,01,043,Alabama,Cullman County,80406,80406,80456,80410,80279,80690,81068,81761,82450,82867,83418,83768,50,-46,-131,411,378,693,689,417,551,350,249,996,926,951,1011,1015,1004,1009,969,990,228,910,964,960,947,973,970,1059,1072,1050,21,86,-38,-9,64,42,34,-50,-103,-60,-2,22,19,36,42,41,63,33,34,34,41,-151,-94,388,284,611,595,434,623,380,39,-129,-75,424,326,652,658,467,657,414,-10,-3,-18,-4,-12,-1,-3,0,-3,-4,1056,1056,1051,1049,1043,1032,990,1044,1049,1027,1027,12.382977136,11.52536888,11.815939715,12.500154552,12.467066677,12.228169855,12.20685108,11.654689238,11.84309691,11.313764251,11.998332182,11.927762488,11.708849021,11.951188056,11.814068485,12.811749548,12.893526175,12.560860359,1.0692128853,-0.472963302,-0.111822773,0.7913055305,0.5158786211,0.4141013696,-0.604898468,-1.238836937,-0.717763449,0.2735195753,0.2364816509,0.4472910933,0.5192942544,0.5035957968,0.7673054789,0.3992329887,0.4089364645,0.4067326212,-1.877338903,-1.169961852,4.8208040057,3.5114182915,7.504805655,7.2467739676,5.2505187004,7.4931593349,4.5458351776,-1.603819328,-0.933480201,5.2680950991,4.0307125459,8.0084014518,8.0140794466,5.6497516892,7.9020957994,4.9525677987
050,3,6,01,045,Alabama,Dale County,50251,50251,50394,50122,50289,49771,49414,49365,49362,49342,49143,49172,143,-272,167,-518,-357,-49,-3,-20,-199,29,174,694,702,647,666,639,658,638,671,648,73,471,451,492,460,529,480,562,548,546,101,223,251,155,206,110,178,76,123,102,46,57,167,98,57,114,110,16,19,18,-1,-553,-246,-781,-632,-270,-287,-109,-338,-89,45,-496,-79,-683,-575,-156,-177,-93,-319,-71,-3,1,-5,10,12,-3,-4,-3,-3,-2,917,917,917,947,924,941,931,930,922,942,941,13.808746866,13.982531794,12.932240656,13.429450018,12.937972646,13.329686914,12.92754093,13.626440575,13.1821187,9.3716423256,8.9830795431,9.8340995403,9.2755961083,10.710778607,9.7237837674,11.387583077,11.128598264,11.107155571,4.4371045406,4.9994522512,3.0981411153,4.1538539094,2.2271940392,3.6059031471,1.5399578538,2.497842311,2.0749631287,1.1341477974,3.3263287887,1.9588247052,1.1493673439,2.3081829134,2.2283671134,0.3242016534,0.3858455602,0.3661699639,-11.00322337,-4.899861569,-15.61063362,-12.74386248,-5.466749005,-5.814012378,-2.208623764,-6.86398944,-1.810507044,-9.86907557,-1.57353278,-13.65180891,-11.59449514,-3.158566092,-3.585645264,-1.884422111,-6.47814388,-1.44433708
050,3,6,01,047,Alabama,Dallas County,43820,43813,43854,43251,42789,41976,41554,40936,40080,39238,38294,37196,41,-603,-462,-813,-422,-618,-856,-842,-944,-1098,129,584,585,511,552,490,508,516,447,438,76,546,506,555,536,515,571,547,544,542,53,38,79,-44,16,-25,-63,-31,-97,-104,0,-7,-3,-4,-4,1,8,5,5,5,-7,-635,-554,-779,-436,-601,-803,-819,-854,-1002,-7,-642,-557,-783,-440,-600,-795,-814,-849,-997,-5,1,16,14,2,7,2,3,2,3,786,829,856,856,857,856,855,855,852,852,853,13.409103955,13.59832636,12.056863092,13.216808332,11.880227906,12.540732695,13.010918077,11.530722798,11.604185985,12.536593766,11.761971176,13.095027429,12.833712439,12.486361983,14.095981041,13.792581759,14.032915441,14.359517817,0.8725101889,1.8363551836,-1.038164337,0.3830958937,-0.606134077,-1.555248346,-0.781663683,-2.502192643,-2.755331832,-0.160725561,-0.069735007,-0.094378576,-0.095773973,0.0242453631,0.1974918535,0.1260747876,0.1289790022,0.1324678765,-14.58010447,-12.87773129,-18.38022769,-10.4393631,-14.57146321,-19.82324479,-20.6510502,-22.02961358,-26.54656246,-14.74083003,-12.94746629,-18.47460626,-10.53513708,-14.54721784,-19.62575294,-20.52497542,-21.90063458,-26.41409458
050,3,6,01,049,Alabama,DeKalb County,71109,71120,71163,71365,70944,70912,70993,71087,71104,71437,71407,71513,43,202,-421,-32,81,94,17,333,-30,106,232,902,867,796,816,837,857,854,800,795,152,778,707,782,727,811,799,800,822,819,80,124,160,14,89,26,58,54,-22,-24,11,84,61,66,34,27,91,39,53,44,-42,-3,-649,-99,-34,52,-128,244,-58,90,-31,81,-588,-33,0,79,-37,283,-5,134,-6,-3,7,-13,-8,-11,-4,-4,-3,-4,782,782,782,782,782,782,782,782,781,781,782,12.657162101,12.184752897,11.222648319,11.500651845,11.782094595,12.054208776,11.982517311,11.201030495,11.125104954,10.917153121,9.9361249113,11.025265058,10.246291533,11.416103604,11.238404681,11.224840572,11.509058833,11.460957179,1.7400089807,2.2486279856,0.1973832619,1.2543603115,0.365990991,0.8158040945,0.7576767386,-0.308028339,-0.335852225,1.1787157611,0.8572894195,0.9305210918,0.4791938269,0.3800675676,1.2799684931,0.5472109779,0.7420682703,0.6157290792,-0.042096991,-9.120997267,-1.395781638,-0.479193827,0.731981982,-1.800395243,3.4235763745,-0.812074711,1.2594458438,1.1366187696,-8.263707847,-0.465260546,0,1.1120495495,-0.52042675,3.9707873524,-0.070006441,1.875174923
050,3,6,01,051,Alabama,Elmore County,79303,79272,79552,79993,80193,80536,80538,80872,81204,81422,81011,81209,280,441,200,343,2,334,332,218,-411,198,234,968,960,986,950,936,896,964,897,932,191,708,663,755,742,778,781,790,828,821,43,260,297,231,208,158,115,174,69,111,8,36,66,79,35,45,51,23,21,25,218,147,-157,44,-230,142,168,25,-504,67,226,183,-91,123,-195,187,219,48,-483,92,11,-2,-6,-11,-11,-11,-2,-4,3,-5,5483,5483,5484,5502,5437,5417,5395,5310,5017,4144,4147,12.134507506,11.986066198,12.269098918,11.795820555,11.597794437,11.056541376,11.855422872,11.044553754,11.490568364,8.8752389608,8.277876968,9.394695419,9.2131566857,9.6400470851,9.6374540339,9.71554364,10.194972696,10.122056467,3.2592685449,3.70818923,2.8744034991,2.5826638688,1.9577473515,1.4190873417,2.1398792321,0.849581058,1.3685118974,0.451283337,0.8240420511,0.9830211101,0.4345828625,0.557586271,0.6293343863,0.2828575996,0.2585681481,0.3082234003,1.8427402927,-1.960221243,0.5475054284,-2.85583024,1.7594944551,2.0731015079,0.3074539127,-6.205635554,0.8260387129,2.2940236297,-1.136179192,1.5305265385,-2.421247377,2.3170807261,2.7024358943,0.5903115123,-5.947067406,1.1342621132
050,3,6,01,053,Alabama,Escambia County,38319,38320,38345,38204,38023,37765,37735,37661,37475,36993,36524,36633,25,-141,-181,-258,-30,-74,-186,-482,-469,109,121,485,448,440,446,400,444,472,432,420,62,442,482,447,467,472,512,499,485,474,59,43,-34,-7,-21,-72,-68,-27,-53,-54,-2,3,-5,5,-1,2,1,-3,-1,-1,-28,-186,-139,-258,-1,2,-119,-456,-418,166,-30,-183,-144,-253,-2,4,-118,-459,-419,165,-4,-1,-3,2,-7,-6,0,4,3,-2,3199,3199,3199,3199,3121,3199,3196,3170,2682,2468,2472,12.671622098,11.754365251,11.611336887,11.814569536,10.610642474,11.818568995,12.676585916,11.752383802,11.482154818,11.548158696,12.646437614,11.796062701,12.370860927,12.52055812,13.628620102,13.401729602,13.194227186,12.958431866,1.1234634025,-0.892072363,-0.184725814,-0.556291391,-1.909915645,-1.810051107,-0.725143686,-1.441843383,-1.476277048,0.0783811676,-0.131187112,0.1319470101,-0.026490066,0.0530532124,0.0266183986,-0.080571521,-0.027204592,-0.027338464,-4.859632392,-3.647001719,-6.80846572,-0.026490066,0.0530532124,-3.167589438,-12.24687114,-11.37151951,4.5381849994,-4.781251225,-3.778188831,-6.67651871,-0.052980132,0.1061064247,-3.140971039,-12.32744266,-11.3987241,4.5108465355
050,3,6,01,055,Alabama,Etowah County,104430,104429,104459,104369,104278,103884,103399,102998,102855,103007,102611,102268,30,-90,-91,-394,-485,-401,-143,152,-396,-343,260,1251,1156,1146,1204,1155,1214,1230,1188,1175,287,1355,1408,1347,1386,1380,1407,1379,1464,1487,-27,-104,-252,-201,-182,-225,-193,-149,-276,-312,10,33,18,-7,15,38,63,29,37,37,60,-15,161,-169,-305,-204,-5,278,-154,-62,70,18,179,-176,-290,-166,58,307,-117,-25,-13,-4,-18,-17,-13,-10,-8,-6,-3,-6,2085,2085,2085,2085,2084,2085,2085,2085,2085,2086,2085,11.981151953,11.080916572,11.010655163,11.616968106,11.19202314,11.794824462,11.949752747,11.555408573,11.470184841,12.977186967,13.4964797,12.941843372,13.373021425,13.372287388,13.669948944,13.397324421,14.239998444,14.515884986,-0.996035014,-2.415563128,-1.931188209,-1.756053318,-2.180264248,-1.875124482,-1.447571674,-2.684589871,-3.045700145,0.3160495719,0.1725402234,-0.067255311,0.1447296691,0.3682224063,0.6120872662,0.2817421379,0.3598906711,0.3611887992,-0.143658896,1.543276443,-1.62373536,-2.942836605,-1.976772918,-0.048578354,2.7008384257,-1.497923334,-0.605235285,0.1723906756,1.7158166664,-1.690990671,-2.798106936,-1.608550512,0.5635089117,2.9825805637,-1.138032663,-0.244046486
