idx,STATE,COUNTYNAME,FIPS,LON,LAT
2294,LA,East Carroll,22035,-91.235,32.7325
2295,LA,De Soto,22031,-93.7373,32.0554
2296,LA,Concordia,22029,-91.6397,31.4458
2297,LA,Claiborne,22027,-92.9957,32.8226
2298,LA,Catahoula,22025,-91.8471,31.6661
2299,LA,Caldwell,22021,-92.1167,32.0922
2300,LA,Caddo,22017,-93.8821,32.5797
2301,LA,Bossier,22015,-93.6052,32.6795
2302,LA,Bienville,22013,-93.056,32.3472
2303,LA,Beauregard,22011,-93.3434,30.6485
2304,LA,Ascension,22005,-90.9113,30.2035
2305,LA,Allen,22003,-92.8279,30.6528
2306,LA,Acadia,22001,-92.412,30.2906
2307,LA,Madison,22065,-91.2427,32.3643
2308,LA,St. John The Baptist,22095,-90.5462,30.0792
2309,LA,Webster,22119,-93.335,32.7135
2310,LA,West Baton Rouge,22121,-91.3134,30.4634
2311,LA,West Carroll,22123,-91.4567,32.7885
2312,LA,Winn,22127,-92.6368,31.9442
2313,LA,Vernon,22115,-93.1842,31.1083
2314,LA,St. Charles,22089,-90.3631,29.8836
2315,LA,St. Helena,22091,-90.7103,30.822
2316,LA,Pointe Coupee,22077,-91.6009,30.7097
2317,LA,East Feliciana,22037,-91.0455,30.8451
2318,LA,East Baton Rouge,22033,-91.0957,30.5383
2319,LA,Avoyelles,22009,-92.0013,31.0762
2320,LA,Livingston,22063,-90.7393,30.4507
2321,LA,West Feliciana,22125,-91.42,30.8798
2322,FL,Clay,12019,-81.8579,29.9831
2323,FL,Calhoun,12013,-85.1972,30.4061
2324,FL,Bradford,12007,-82.1689,29.9502
2325,FL,Baker,12003,-82.2846,30.331
2326,FL,Alachua,12001,-82.3576,29.6749
2327,FL,Putnam,12107,-81.7442,29.6086
2328,FL,Columbia,12023,-82.6215,30.2243
2329,FL,St. Johns,12109,-81.4439,29.9013
2330,FL,Gilchrist,12041,-82.8006,29.7259
2331,FL,Hamilton,12047,-82.9478,30.4964
2332,FL,Lafayette,12067,-83.1811,29.9855
2333,FL,Leon,12073,-84.2778,30.4581
2334,FL,Suwannee,12121,-82.9915,30.1956
2335,FL,Union,12125,-82.3714,30.0439
2336,FL,Madison,12079,-83.47,30.4442
2337,LA,Calcasieu,22019,-93.3579,30.2292
2338,FL,Marion,12083,-82.0567,29.2103
2339,LA,Jefferson Davis,22053,-92.8138,30.2669
2340,ND,McKenzie,38053,-103.3953,47.7402
2341,ND,Dunn,38025,-102.6183,47.3568
2342,ND,Sioux,38085,-101.0404,46.1127
2343,SD,Stanley,46117,-100.7359,44.4123
2344,LA,Iberville,22047,-91.3494,30.2585
2345,FL,Jackson,12063,-85.2194,30.7956
2346,FL,Jackson,12063,-84.9213,30.78
2347,FL,Flagler,12035,-81.3145,29.4605
2348,FL,Gulf,12045,-85.1435,29.9458
2349,LA,Vermilion,22113,-92.3241,29.8455
2350,LA,Iberia,22045,-91.7307,29.8941
2351,LA,St. Tammany,22103,-89.9401,30.4481
2352,LA,Orleans,22071,-89.9037,30.0385
2353,ND,Richland,38077,-96.9483,46.2646
2354,FL,Holmes,12059,-85.8143,30.8679
2355,ND,Walsh,38099,-97.7214,48.3694
2356,NE,Sioux,31165,-103.7589,42.4877
2357,NE,Cherry,31031,-101.1186,42.5449
2358,SD,Meade,46093,-102.7168,44.5668
2359,SD,Pennington,46103,-102.8238,44.0037
2360,SD,Lawrence,46081,-103.7922,44.3586
2361,SD,Custer,46033,-103.4515,43.6776
2362,SD,Fall River,46047,-103.5276,43.2394
2363,LA,Lafourche,22057,-90.4291,29.5682
2364,LA,Jefferson,22051,-90.1174,29.7299
2365,LA,Plaquemines,22075,-89.6553,29.4705
2366,LA,Assumption,22007,-91.0626,29.9006
2367,LA,St. Martin,22099,-91.6083,30.1291
2368,LA,Terrebonne,22109,-90.8659,29.4206
2369,FL,Okaloosa,12091,-86.5964,30.7068
2370,FL,Santa Rosa,12113,-87.0172,30.732
2371,FL,Escambia,12033,-87.3777,30.7012
2372,FL,Gadsden,12039,-84.6137,30.5795
2373,LA,Cameron,22023,-93.1618,29.8717
2374,FL,Gulf,12045,-85.2283,29.9562
2375,FL,Franklin,12037,-84.8172,29.8773
2376,LA,Washington,22117,-90.0405,30.8533
2377,LA,St. Bernard,22087,-89.6178,29.8628
2378,LA,Tangipahoa,22105,-90.4118,30.6453
2379,FL,Duval,12031,-81.674,30.3302
2380,FL,Nassau,12089,-81.8085,30.6095
2381,FL,Walton,12131,-86.1631,30.6598
2382,FL,Seminole,12117,-81.2362,28.717
2383,FL,Orange,12095,-81.3238,28.5148
2384,FL,Sumter,12119,-82.081,28.7046
2385,FL,Lake,12069,-81.7113,28.7615
2386,FL,Brevard,12009,-80.7436,28.2631
2387,FL,Volusia,12127,-81.1912,29.0604
2388,FL,Lee,12071,-81.821,26.5786
2389,FL,Lee,12071,-81.8902,26.6135
2390,FL,Charlotte,12015,-81.894,26.9069
2391,FL,Charlotte,12015,-82.108,26.9689
2392,FL,Lower Keys in Monroe,12087,-81.5527,24.6514
2393,FL,Middle Keys in Monroe,12087,-80.9876,24.7471
2394,FL,Upper Keys in Monroe,12087,-80.4175,25.1496
2395,FL,Washington,12133,-85.6656,30.6106
2396,FL,Bay,12005,-85.6151,30.2797
2397,FL,Walton,12131,-85.8977,30.5448
2398,TX,Dimmit,48127,-99.7567,28.4225
2399,TX,Duval,48131,-98.5089,27.6813
2400,TX,Hidalgo,48215,-98.1811,26.3968
2401,TX,Jim Hogg,48247,-98.6973,27.0434
2402,TX,Jim Wells,48249,-98.0902,27.7311
2403,TX,La Salle,48283,-99.0997,28.3451
2404,TX,McMullen,48311,-98.5674,28.3491
2405,TX,Starr,48427,-98.7384,26.5621
2406,TX,Webb,48479,-99.3316,27.7611
2407,TX,Zapata,48505,-99.1686,27.0007
2408,TX,Brooks,48047,-98.2187,27.0316
2409,TX,Bee,48025,-97.7412,28.4174
2410,TX,Cameron,48061,-97.5292,26.1293
2411,TX,Kleberg,48273,-97.7344,27.4338
2412,TX,Nueces,48355,-97.6289,27.7232
2413,MT,Jefferson,30043,-112.0937,46.1485
2414,MT,Judith Basin,30045,-110.2661,47.0455
2415,MT,Liberty,30051,-111.0246,48.5617
2416,MT,McCone,30055,-105.7953,47.6452
2417,MT,Madison,30057,-111.9203,45.3008
2418,MT,Meagher,30059,-110.8856,46.5982
2419,MT,Mineral,30061,-114.9985,47.1474
2420,MT,Musselshell,30065,-108.3977,46.4966
2421,MT,Petroleum,30069,-108.2501,47.1175
2422,MT,Powder River,30075,-105.6301,45.395
2423,MT,Prairie,30079,-105.378,46.8605
2424,MT,Richland,30083,-104.5613,47.7879
2425,MT,Sheridan,30091,-104.5046,48.7212
2426,MT,Silver Bow,30093,-112.6567,45.9024
2427,MT,Toole,30101,-111.6957,48.6552
2428,MT,Treasure,30103,-107.2717,46.2115
2429,MT,Wibaux,30109,-104.249,46.9653
2430,MT,Yellowstone,30111,-108.2744,45.9372
2431,NM,Los Alamos,35028,-106.3072,35.8693
2432,OK,Blaine,40011,-98.4335,35.8752
2433,OK,Bryan,40013,-96.26,33.9623
2434,OK,Caddo,40015,-98.3751,35.1744
2435,OK,Canadian,40017,-97.9825,35.5425
2436,OK,Carter,40019,-97.2858,34.2509
2437,OK,Cherokee,40021,-94.9997,35.9066
2438,OK,Choctaw,40023,-95.5521,34.0265
2439,OK,Cimarron,40025,-102.5178,36.7483
2440,OK,Cleveland,40027,-97.3271,35.2036
2441,OK,Coal,40029,-96.2979,34.5882
2442,OK,Comanche,40031,-98.4717,34.6621
2443,OK,Cotton,40033,-98.3721,34.2902
2444,OK,Craig,40035,-95.2086,36.7617
2445,OK,Creek,40037,-96.3709,35.9027
2446,OK,Custer,40039,-99.0015,35.6389
2447,OK,Delaware,40041,-94.8027,36.4082
2448,OK,Dewey,40043,-99.008,35.9877
2449,OK,Ellis,40045,-99.7546,36.2184
2450,OK,Garfield,40047,-97.7828,36.379
2451,OK,Garvin,40049,-97.3093,34.7045
2452,OK,Grady,40051,-97.884,35.017
2453,OK,Grant,40053,-97.7861,36.7961
2454,OK,Greer,40055,-99.5609,34.9357
2455,OK,Harmon,40057,-99.8463,34.7441
2456,OK,Harper,40059,-99.6673,36.7887
2457,OK,Haskell,40061,-95.1166,35.2248
2458,OK,Hughes,40063,-96.2502,35.0484
2459,OK,Jackson,40065,-99.4148,34.588
2460,OK,Jefferson,40067,-97.8359,34.1111
2461,OK,Johnston,40069,-96.6606,34.3165
2462,OK,Kay,40071,-97.1439,36.818
2463,OK,Kingfisher,40073,-97.9421,35.9454
2464,OK,Kiowa,40075,-98.9808,34.9163
2465,OK,Woodward,40153,-99.265,36.4227
2466,OK,Le Flore,40079,-94.7035,34.9001
2467,OK,Lincoln,40081,-96.8809,35.703
2468,OK,Logan,40083,-97.4434,35.9194
2469,OK,Love,40085,-97.2442,33.9499
2470,OK,McClain,40087,-97.4436,35.0087
2471,OK,McCurtain,40089,-94.7712,34.115
2472,OK,McIntosh,40091,-95.6668,35.3737
2473,OK,Major,40093,-98.536,36.3116
2474,OK,Marshall,40095,-96.769,34.0245
2475,OK,Mayes,40097,-95.2309,36.3018
2476,OK,Murray,40099,-97.0679,34.4823
2477,OK,Muskogee,40101,-95.3794,35.6161
2478,OK,Noble,40103,-97.2306,36.3886
2479,OK,Nowata,40105,-95.6174,36.7985
2480,OK,Okfuskee,40107,-96.3228,35.4655
2481,OK,Oklahoma,40109,-97.4072,35.5515
2482,OK,Okmulgee,40111,-95.9643,35.6467
2483,OK,Osage,40113,-96.3984,36.6292
2484,OK,Ottawa,40115,-94.8105,36.8355
2485,OK,Pawnee,40117,-96.6993,36.3169
2486,OK,Payne,40119,-96.9757,36.0773
2487,OK,Pittsburg,40121,-95.7484,34.9239
2488,OK,Pontotoc,40123,-96.6844,34.7281
2489,OK,Pottawatomie,40125,-96.9483,35.2068
2490,OK,Pushmataha,40127,-95.3758,34.4162
2491,OK,Roger Mills,40129,-99.6957,35.6883
2492,OK,Rogers,40131,-95.6044,36.3716
2493,OK,Seminole,40133,-96.6156,35.1674
2494,OK,Sequoyah,40135,-94.7549,35.4953
2495,OK,Stephens,40137,-97.8514,34.4856
2496,OK,Texas,40139,-101.49,36.7479
2497,OK,Tillman,40141,-98.9242,34.3728
2498,OK,Tulsa,40143,-95.9414,36.1211
2499,OK,Wagoner,40145,-95.5212,35.9609
2500,OK,Washington,40147,-95.9044,36.7152
2501,OK,Washita,40149,-98.9923,35.2904
2502,OK,Woods,40151,-98.8651,36.7669
2503,OK,Latimer,40077,-95.2504,34.8761
2504,OK,Adair,40001,-94.6587,35.8839
2505,OK,Alfalfa,40003,-98.324,36.731
2506,OK,Atoka,40005,-96.0378,34.3737
2507,OK,Beaver,40007,-100.4767,36.7497
2508,OK,Beckham,40009,-99.682,35.2687
2509,TX,Crockett,48105,-101.4121,30.723
2510,TX,Crosby,48107,-101.3,33.6146
2511,TX,Dallam,48111,-102.6022,36.2779
2512,TX,Dallas,48113,-96.7779,32.7666
2513,TX,Dawson,48115,-101.9477,32.7425
2514,TX,Deaf Smith,48117,-102.6049,34.966
2515,TX,Delta,48119,-95.6723,33.3863
2516,TX,Denton,48121,-97.1171,33.2043
2517,TX,DeWitt,48123,-97.3568,29.0821
2518,TX,Dickens,48125,-100.7789,33.6166
2519,TX,Donley,48129,-100.814,34.9654
2520,TX,Eastland,48133,-98.8323,32.3271
2521,TX,Ector,48135,-102.5428,31.8692
2522,TX,Edwards,48137,-100.3047,29.9826
2523,TX,Ellis,48139,-96.7945,32.3484
2524,TX,Erath,48143,-98.218,32.2363
2525,TX,Falls,48145,-96.9358,31.2533
2526,TX,Fannin,48147,-96.1066,33.5939
2527,TX,Fayette,48149,-96.9198,29.8768
2528,TX,Fisher,48151,-100.4022,32.7428
2529,TX,Floyd,48153,-101.3032,34.0724
2530,TX,Foard,48155,-99.778,33.9746
2531,TX,Fort Bend,48157,-95.7707,29.5274
2532,TX,Franklin,48159,-95.2184,33.1756
2533,TX,Freestone,48161,-96.149,31.7049
2534,TX,Gaines,48165,-102.6352,32.7407
2535,TX,Garza,48169,-101.2984,33.1799
2536,TX,Gillespie,48171,-98.9464,30.3181
2537,TX,Glasscock,48173,-101.5208,31.8694
2538,TX,Gonzales,48177,-97.4925,29.4567
2539,TX,Gray,48179,-100.8126,35.4012
2540,TX,Grayson,48181,-96.6776,33.6268
2541,TX,Gregg,48183,-94.8172,32.4803
2542,TX,Grimes,48185,-95.9855,30.5436
2543,TX,Guadalupe,48187,-97.9484,29.5831
2544,TX,Hale,48189,-101.8269,34.0705
2545,TX,Hall,48191,-100.6811,34.5308
2546,TX,Hamilton,48193,-98.1107,31.7048
2547,TX,Hansford,48195,-101.3545,36.2775
2548,TX,Hardeman,48197,-99.7457,34.2903
2549,TX,Hardin,48199,-94.3902,30.3324
2550,TX,Harrison,48203,-94.3713,32.5482
2551,TX,Hartley,48205,-102.6029,35.84
2552,TX,Haskell,48207,-99.7303,33.1782
2553,TX,Hays,48209,-98.0311,30.0582
2554,TX,Hemphill,48211,-100.2705,35.8376
2555,TX,Henderson,48213,-95.8538,32.2121
2556,TX,Hill,48217,-97.1324,31.9907
2557,TX,Hockley,48219,-102.3432,33.6076
2558,TX,Hood,48221,-97.8323,32.4299
2559,TX,Hopkins,48223,-95.564,33.1495
2560,TX,Houston,48225,-95.4227,31.3178
2561,TX,Howard,48227,-101.4355,32.3062
2562,TX,Hunt,48231,-96.0854,33.1236
2563,TX,Hutchinson,48233,-101.3547,35.84
2564,TX,Irion,48235,-100.9824,31.3039
2565,TX,Jack,48237,-98.1725,33.2335
2566,TX,Johnson,48251,-97.3663,32.379
2567,TX,Jones,48253,-99.8787,32.7399
2568,TX,Kaufman,48257,-96.2879,32.5996
2569,TX,Kendall,48259,-98.7116,29.9447
2570,TX,Kent,48263,-100.7776,33.1814
2571,TX,Kerr,48265,-99.3501,30.0615
2572,TX,Kimble,48267,-99.7487,30.4868
2573,TX,King,48269,-100.2558,33.6165
2574,TX,Kinney,48271,-100.418,29.3502
2575,TX,Knox,48275,-99.7414,33.6061
2576,TX,Lamar,48277,-95.5711,33.6671
2577,TX,Lamb,48279,-102.3517,34.0686
2578,TX,Lampasas,48281,-98.2414,31.1962
2579,TX,Lavaca,48285,-96.9301,29.3843
2580,TX,Lee,48287,-96.9657,30.3107
2581,TX,Leon,48289,-95.9957,31.2965
2582,TX,Liberty,48291,-94.8122,30.1516
2583,TX,Limestone,48293,-96.5805,31.5455
2584,TX,Lipscomb,48295,-100.2731,36.2777
2585,TX,Llano,48299,-98.684,30.7056
2586,TX,Loving,48301,-103.58,31.8492
2587,TX,Lubbock,48303,-101.8205,33.6102
2588,TX,Lynn,48305,-101.8161,33.1768
2589,TX,McCulloch,48307,-99.3474,31.1989
2590,TX,McLennan,48309,-97.2018,31.5524
2591,TX,Madison,48313,-95.9284,30.9656
2592,TX,Marion,48315,-94.3572,32.798
2593,TX,Martin,48317,-101.9512,32.306
2594,TX,Mason,48319,-99.2261,30.7177
2595,TX,Medina,48325,-99.1101,29.3557
2596,TX,Menard,48327,-99.8206,30.8898
2597,TX,Midland,48329,-102.0316,31.8692
2598,TX,Milam,48331,-96.9769,30.7863
2599,TX,Mills,48333,-98.5955,31.4952
2600,TX,Mitchell,48335,-100.9212,32.3062
2601,TX,Montague,48337,-97.7246,33.6757
2602,TX,Montgomery,48339,-95.503,30.3002
2603,TX,Moore,48341,-101.8929,35.8377
2604,TX,Morris,48343,-94.7326,33.1135
2605,TX,Motley,48345,-100.7798,34.0741
2606,TX,Nacogdoches,48347,-94.6158,31.616
2607,TX,Navarro,48349,-96.4724,32.047
2608,TX,Newton,48351,-93.7448,30.7863
2609,TX,Nolan,48353,-100.406,32.3035
2610,TX,Ochiltree,48357,-100.8156,36.2784
2611,TX,Oldham,48359,-102.6029,35.405
2612,TX,Palo Pinto,48363,-98.313,32.7532
2613,TX,Panola,48365,-94.3056,32.1624
2614,TX,Crane,48103,-102.5155,31.4285
2615,TX,Parmer,48369,-102.7845,34.5301
2616,TX,Pecos,48371,-102.7236,30.7811
2617,TX,Polk,48373,-94.83,30.7928
2618,TX,Potter,48375,-101.894,35.4013
2619,TX,Rains,48379,-95.7934,32.8703
2620,TX,Randall,48381,-101.8969,34.9659
2621,TX,Reagan,48383,-101.523,31.3662
2622,TX,Real,48385,-99.8221,29.8318
2623,TX,Red River,48387,-95.0504,33.6207
2624,TX,Roberts,48393,-100.8135,35.8385
2625,TX,Robertson,48395,-96.5128,31.027
2626,TX,Rockwall,48397,-96.4077,32.8978
2627,TX,Runnels,48399,-99.9762,31.8311
2628,TX,Rusk,48401,-94.7618,32.1078
2629,TX,Sabine,48403,-93.8518,31.3432
2630,TX,San Augustine,48405,-94.1682,31.3943
2631,TX,San Jacinto,48407,-95.1669,30.5796
2632,TX,San Saba,48411,-98.8176,31.1552
2633,TX,Schleicher,48413,-100.5385,30.8975
2634,TX,Scurry,48415,-100.9164,32.7463
2635,TX,Shackelford,48417,-99.3541,32.736
2636,TX,Shelby,48419,-94.145,31.7924
2637,TX,Sherman,48421,-101.8935,36.2777
2638,TX,Smith,48423,-95.2692,32.375
2639,TX,Somervell,48425,-97.7744,32.2223
2640,TX,Stephens,48429,-98.8362,32.7359
2641,TX,Sterling,48431,-101.05,31.8279
2642,TX,Stonewall,48433,-100.2533,33.1791
2643,TX,Sutton,48435,-100.5382,30.4983
2644,TX,Swisher,48437,-101.735,34.5304
2645,TX,Tarrant,48439,-97.2919,32.7704
2646,TX,Taylor,48441,-99.8901,32.3015
2647,TX,Terrell,48443,-102.0765,30.225
2648,TX,Terry,48445,-102.3352,33.1738
2649,TX,Throckmorton,48447,-99.2124,33.1775
2650,TX,Titus,48449,-94.9657,33.2166
2651,TX,Tom Green,48451,-100.4621,31.4044
2652,TX,Travis,48453,-97.7819,30.3347
2653,TX,Trinity,48455,-95.1355,31.0889
2654,TX,Tyler,48457,-94.3765,30.7713
2655,TX,Upshur,48459,-94.9414,32.7363
2656,TX,Upton,48461,-102.0431,31.3688
2657,TX,Uvalde,48463,-99.7622,29.3574
2658,TX,Val Verde,48465,-101.1517,29.893
2659,TX,Van Zandt,48467,-95.8365,32.5637
2660,TX,Walker,48471,-95.5722,30.739
2661,TX,Waller,48473,-95.9877,30.011
2662,TX,Ward,48475,-103.1024,31.5095
2663,TX,Washington,48477,-96.4036,30.2145
2664,TX,Wharton,48481,-96.2221,29.2779
2665,TX,Wheeler,48483,-100.2697,35.4013
2666,TX,Wichita,48485,-98.7032,33.988
2667,TX,Wilbarger,48487,-99.241,34.0807
2668,TX,Williamson,48491,-97.6008,30.6481
2669,TX,Wilson,48493,-98.0866,29.1741
2670,TX,Winkler,48495,-103.0482,31.85
2671,TX,Wise,48497,-97.6544,33.2159
2672,TX,Wood,48499,-95.3821,32.7864
2673,TX,Yoakum,48501,-102.8278,33.1729
2674,TX,Young,48503,-98.6878,33.1767
2675,TX,Collingsworth,48087,-100.2701,34.9649
2676,TX,Collin,48085,-96.5724,33.1878
2677,TX,Coleman,48083,-99.4536,31.7732
2678,TX,Coke,48081,-100.5299,31.8885
2679,TX,Cochran,48079,-102.8285,33.6041
2680,TX,Clay,48077,-98.2084,33.7854
2681,TX,Childress,48075,-100.2076,34.5292
2682,TX,Cherokee,48073,-95.1652,31.837
2683,TX,Castro,48069,-102.2617,34.53
2684,TX,Cass,48067,-94.3436,33.0775
2685,TX,Carson,48065,-101.3542,35.4035
2686,TX,Camp,48063,-94.9785,32.9732
2687,TX,Callahan,48059,-99.3735,32.2977
2688,TX,Caldwell,48055,-97.62,29.8372
2689,TX,Burnet,48053,-98.1824,30.7883
2690,TX,Burleson,48051,-96.621,30.4924
2691,TX,Brown,48049,-98.9998,31.7743
2692,TX,Briscoe,48045,-101.2086,34.5303
2693,TX,Brazos,48041,-96.3023,30.6611
2694,TX,Bowie,48037,-94.4229,33.4454
2695,TX,Bosque,48035,-97.6343,31.9004
2696,TX,Borden,48033,-101.4317,32.7437
2697,TX,Blanco,48031,-98.3998,30.2664
2698,TX,Bexar,48029,-98.5199,29.4491
2699,TX,Bell,48027,-97.4782,31.0377
2700,TX,Baylor,48023,-99.2135,33.6165
2701,TX,Bastrop,48021,-97.3121,30.1036
2702,TX,Bandera,48019,-99.2462,29.7472
2703,TX,Bailey,48017,-102.8298,34.0685
2704,TX,Austin,48015,-96.278,29.887
2705,TX,Armstrong,48011,-101.3574,34.9649
2706,TX,Archer,48009,-98.6877,33.6153
2707,TX,Angelina,48005,-94.6118,31.2548
2708,TX,Andrews,48003,-102.6378,32.305
2709,TX,Anderson,48001,-95.6525,31.8134
2710,TX,Colorado,48089,-96.5263,29.6208
2711,TX,Jefferson,48245,-94.1722,29.8838
2712,TX,Comal,48091,-98.2781,29.8082
2713,TX,Comanche,48093,-98.5583,31.948
2714,TX,Concho,48095,-99.8639,31.3265
2715,TX,Cooke,48097,-97.2126,33.6393
2716,TX,Coryell,48099,-97.7992,31.3909
2717,TX,Cottle,48101,-100.2787,34.0777
2718,TX,Parker,48367,-97.8051,32.7777
2719,WY,Goshen,56015,-104.3533,42.088
2720,WY,Niobrara,56027,-104.4754,43.0565
2721,WY,Uinta,56041,-110.5476,41.2876
2722,TX,Orange,48361,-93.8965,30.1281
2723,MT,Lincoln,30053,-115.4051,48.5425
2724,TX,Brazoria,48039,-95.4551,29.1913
2725,TX,Chambers,48071,-94.6073,29.739
2726,TX,Galveston,48167,-94.965,29.3941
2727,CO,Montrose,08085,-108.2694,38.4022
2728,CO,San Miguel,08113,-108.4058,38.0038
2729,CO,Gunnison,08051,-107.0317,38.6668
2730,CO,Arapahoe,08005,-104.3381,39.6497
2731,CO,Weld,08123,-104.3925,40.5549
2732,CO,Elbert,08039,-104.1359,39.2866
2733,CO,Park,08093,-105.7172,39.1193
2734,CO,Clear Creek,08019,-105.6444,39.6891
2735,CO,Adams,08001,-104.3379,39.8736
2736,CO,Lincoln,08073,-103.514,38.988
2737,CO,Grand,08049,-106.1184,40.1026
2738,CO,Jefferson,08059,-105.2506,39.5865
2739,CO,Hinsdale,08053,-107.3003,37.8213
2740,CO,Ouray,08091,-107.7693,38.1555
2741,CO,Archuleta,08007,-107.0483,37.1936
2742,CO,Delta,08029,-107.863,38.8613
2743,CO,Mesa,08077,-108.4665,39.0183
2744,CO,Eagle,08037,-106.6953,39.6278
2745,CO,Dolores,08033,-108.5172,37.7516
2746,CO,Montezuma,08083,-108.5968,37.3384
2747,CO,Routt,08107,-106.9912,40.4851
2748,CO,Summit,08117,-106.1163,39.6342
2749,CO,Moffat,08081,-108.2073,40.6184
2750,CO,Larimer,08069,-105.4612,40.6664
2751,CO,Jackson,08057,-106.3428,40.6664
2752,CO,Douglas,08035,-104.9295,39.3297
2753,CO,La Plata,08067,-107.8435,37.2866
2754,CO,Boulder,08013,-105.3575,40.0925
2755,CO,Teller,08119,-105.1618,38.8822
2756,CO,Custer,08027,-105.3674,38.1087
2757,CO,Pueblo,08101,-104.5128,38.1734
2758,CO,Huerfano,08055,-104.9606,37.6847
2759,CO,Mineral,08079,-106.9241,37.669
2760,CO,Conejos,08021,-106.1917,37.2007
2761,CO,Lake,08065,-106.3451,39.202
2762,CO,Saguache,08109,-106.2815,38.0806
2763,CO,Fremont,08043,-105.4396,38.473
2764,CO,Alamosa,08003,-105.7883,37.5729
2765,CO,Chaffee,08015,-106.1938,38.7466
2766,CO,Rio Grande,08105,-106.3832,37.5825
2767,CO,El Paso,08041,-104.5256,38.8321
2768,CO,Costilla,08023,-105.4283,37.2781
2769,CO,Kiowa,08061,-102.7404,38.4327
2770,CO,Broomfield,08014,-105.0525,39.954
2771,CO,Las Animas,08071,-104.0387,37.3159
2772,CO,Garfield,08045,-107.9039,39.5993
2773,CO,Gilpin,08047,-105.5226,39.8576
2774,CO,Rio Blanco,08103,-108.2172,39.9798
2775,CO,Pitkin,08097,-106.9166,39.2171
2776,ID,Fremont,16043,-111.482,44.2288
2777,MT,Sweet Grass,30097,-109.941,45.8137
2778,MT,Stillwater,30095,-109.3948,45.6694
2779,MT,Powell,30077,-112.9362,46.8566
2780,MT,Teton,30099,-112.2408,47.8373
2781,MT,Park,30067,-110.5263,45.4884
2782,MT,Gallatin,30031,-111.1703,45.5403
2783,MT,Missoula,30063,-113.9237,47.0364
2784,MT,Granite,30039,-113.4403,46.4045
2785,MT,Golden Valley,30037,-109.1749,46.3812
2786,MT,Wheatland,30107,-109.8444,46.4664
2787,MT,Carbon,30009,-109.0283,45.2273
